,Country,Country Code,Year,GDP,Topic,Gender,PISA-Score
1163,Luxembourg,LUX,2012,91622.17742,PISASCIENCE,BOY,498.715
1164,Luxembourg,LUX,2012,91622.17742,PISASCIENCE,GIRL,483.484
1165,Luxembourg,LUX,2012,91622.17742,PISASCIENCE,TOT,491.0
1166,Latvia,LVA,2012,21291.1197,PISAMATH,TOT,491.0
1167,Latvia,LVA,2012,21291.1197,PISAREAD,TOT,489.0
1168,Latvia,LVA,2012,21291.1197,PISASCIENCE,TOT,502.0
1169,Mexico,MEX,2012,17162.92752,PISAMATH,BOY,420.411
1170,Mexico,MEX,2012,17162.92752,PISAMATH,GIRL,406.427
1171,Mexico,MEX,2012,17162.92752,PISAMATH,TOT,413.0
1172,Mexico,MEX,2012,17162.92752,PISAREAD,BOY,411.365
1173,Mexico,MEX,2012,17162.92752,PISAREAD,GIRL,435.272
1174,Mexico,MEX,2012,17162.92752,PISAREAD,TOT,424.0
1175,Mexico,MEX,2012,17162.92752,PISASCIENCE,BOY,418.128
1176,Mexico,MEX,2012,17162.92752,PISASCIENCE,GIRL,411.836
1177,Mexico,MEX,2012,17162.92752,PISASCIENCE,TOT,415.0
1178,Netherlands,NLD,2012,47272.10302,PISAMATH,BOY,527.967
1179,Netherlands,NLD,2012,47272.10302,PISAMATH,GIRL,517.738
1180,Netherlands,NLD,2012,47272.10302,PISAMATH,TOT,523.0
1181,Netherlands,NLD,2012,47272.10302,PISAREAD,BOY,498.317
1182,Netherlands,NLD,2012,47272.10302,PISAREAD,GIRL,524.761
1183,Netherlands,NLD,2012,47272.10302,PISAREAD,TOT,511.0
1184,Netherlands,NLD,2012,47272.10302,PISASCIENCE,BOY,523.622
1185,Netherlands,NLD,2012,47272.10302,PISASCIENCE,GIRL,520.415
1186,Netherlands,NLD,2012,47272.10302,PISASCIENCE,TOT,522.0
1187,Norway,NOR,2012,65354.77925,PISAMATH,BOY,490.399
1188,Norway,NOR,2012,65354.77925,PISAMATH,GIRL,488.293
1189,Norway,NOR,2012,65354.77925,PISAMATH,TOT,489.0
1190,Norway,NOR,2012,65354.77925,PISAREAD,BOY,481.284
1191,Norway,NOR,2012,65354.77925,PISAREAD,GIRL,527.771
1192,Norway,NOR,2012,65354.77925,PISAREAD,TOT,504.0
1193,Norway,NOR,2012,65354.77925,PISASCIENCE,BOY,492.792
1194,Norway,NOR,2012,65354.77925,PISASCIENCE,GIRL,496.346
1195,Norway,NOR,2012,65354.77925,PISASCIENCE,TOT,495.0
1196,New Zealand,NZL,2012,32986.18289,PISAMATH,BOY,507.112
1197,New Zealand,NZL,2012,32986.18289,PISAMATH,GIRL,492.057
1198,New Zealand,NZL,2012,32986.18289,PISAMATH,TOT,500.0
1199,New Zealand,NZL,2012,32986.18289,PISAREAD,BOY,495.365
1200,New Zealand,NZL,2012,32986.18289,PISAREAD,GIRL,529.765
1201,New Zealand,NZL,2012,32986.18289,PISAREAD,TOT,512.0
1202,New Zealand,NZL,2012,32986.18289,PISASCIENCE,BOY,517.875
1203,New Zealand,NZL,2012,32986.18289,PISASCIENCE,GIRL,513.297
1204,New Zealand,NZL,2012,32986.18289,PISASCIENCE,TOT,516.0
1205,Poland,POL,2012,23833.2097,PISAMATH,BOY,519.564
1206,Poland,POL,2012,23833.2097,PISAMATH,GIRL,515.533
1207,Poland,POL,2012,23833.2097,PISAMATH,TOT,518.0
1208,Poland,POL,2012,23833.2097,PISAREAD,BOY,496.706
1209,Poland,POL,2012,23833.2097,PISAREAD,GIRL,538.687
1210,Poland,POL,2012,23833.2097,PISAREAD,TOT,518.0
1211,Poland,POL,2012,23833.2097,PISASCIENCE,BOY,524.421
1212,Poland,POL,2012,23833.2097,PISASCIENCE,GIRL,527.149
1213,Poland,POL,2012,23833.2097,PISASCIENCE,TOT,526.0
1214,Portugal,PRT,2012,26438.0163,PISAMATH,BOY,492.703
1215,Portugal,PRT,2012,26438.0163,PISAMATH,GIRL,481.296
1216,Portugal,PRT,2012,26438.0163,PISAMATH,TOT,487.0
1217,Portugal,PRT,2012,26438.0163,PISAREAD,BOY,468.39
1218,Portugal,PRT,2012,26438.0163,PISAREAD,GIRL,507.562
1219,Portugal,PRT,2012,26438.0163,PISAREAD,TOT,488.0
1220,Portugal,PRT,2012,26438.0163,PISASCIENCE,BOY,488.346
1221,Portugal,PRT,2012,26438.0163,PISASCIENCE,GIRL,490.224
1222,Portugal,PRT,2012,26438.0163,PISASCIENCE,TOT,489.0
1223,Russian Federation,RUS,2012,25784.56716,PISAMATH,BOY,481.394
1224,Russian Federation,RUS,2012,25784.56716,PISAMATH,GIRL,482.944
1225,Russian Federation,RUS,2012,25784.56716,PISAMATH,TOT,482.0
1226,Russian Federation,RUS,2012,25784.56716,PISAREAD,BOY,455.147
1227,Russian Federation,RUS,2012,25784.56716,PISAREAD,GIRL,495.144
1228,Russian Federation,RUS,2012,25784.56716,PISAREAD,TOT,475.0
1229,Russian Federation,RUS,2012,25784.56716,PISASCIENCE,BOY,483.532
1230,Russian Federation,RUS,2012,25784.56716,PISASCIENCE,GIRL,489.058
1231,Russian Federation,RUS,2012,25784.56716,PISASCIENCE,TOT,487.0
1232,Slovak Republic,SVK,2012,26933.42222,PISAMATH,BOY,486.134
1233,Slovak Republic,SVK,2012,26933.42222,PISAMATH,GIRL,476.712
1234,Slovak Republic,SVK,2012,26933.42222,PISAMATH,TOT,482.0
1235,Slovak Republic,SVK,2012,26933.42222,PISAREAD,BOY,444.081
1236,Slovak Republic,SVK,2012,26933.42222,PISAREAD,GIRL,483.303
1237,Slovak Republic,SVK,2012,26933.42222,PISAREAD,TOT,463.0
1238,Slovak Republic,SVK,2012,26933.42222,PISASCIENCE,BOY,474.658
1239,Slovak Republic,SVK,2012,26933.42222,PISASCIENCE,GIRL,467.385
1240,Slovak Republic,SVK,2012,26933.42222,PISASCIENCE,TOT,471.0
1241,Slovenia,SVN,2012,29042.82027,PISAMATH,BOY,502.748
1242,Slovenia,SVN,2012,29042.82027,PISAMATH,GIRL,499.387
1243,Slovenia,SVN,2012,29042.82027,PISAMATH,TOT,501.0
1244,Slovenia,SVN,2012,29042.82027,PISAREAD,BOY,454.466
1245,Slovenia,SVN,2012,29042.82027,PISAREAD,GIRL,510.15
1246,Slovenia,SVN,2012,29042.82027,PISAREAD,TOT,481.0
1247,Slovenia,SVN,2012,29042.82027,PISASCIENCE,BOY,509.882
1248,Slovenia,SVN,2012,29042.82027,PISASCIENCE,GIRL,518.717
1249,Slovenia,SVN,2012,29042.82027,PISASCIENCE,TOT,514.0
1250,Sweden,SWE,2012,45304.41571,PISAMATH,BOY,476.916
1251,Sweden,SWE,2012,45304.41571,PISAMATH,GIRL,479.629
1252,Sweden,SWE,2012,45304.41571,PISAMATH,TOT,478.0
1253,Sweden,SWE,2012,45304.41571,PISAREAD,BOY,457.991
1254,Sweden,SWE,2012,45304.41571,PISAREAD,GIRL,509.135
1255,Sweden,SWE,2012,45304.41571,PISAREAD,TOT,483.0
1256,Sweden,SWE,2012,45304.41571,PISASCIENCE,BOY,481.151
1257,Sweden,SWE,2012,45304.41571,PISASCIENCE,GIRL,488.513
1258,Sweden,SWE,2012,45304.41571,PISASCIENCE,TOT,485.0
1259,Turkey,TUR,2012,20616.86987,PISAMATH,BOY,451.934
1260,Turkey,TUR,2012,20616.86987,PISAMATH,GIRL,443.948
1261,Turkey,TUR,2012,20616.86987,PISAMATH,TOT,448.0
1262,Turkey,TUR,2012,20616.86987,PISAREAD,BOY,452.843
1263,Turkey,TUR,2012,20616.86987,PISAREAD,GIRL,498.64
1264,Turkey,TUR,2012,20616.86987,PISAREAD,TOT,475.0
1265,Turkey,TUR,2012,20616.86987,PISASCIENCE,BOY,458.316
1266,Turkey,TUR,2012,20616.86987,PISASCIENCE,GIRL,468.622
1267,Turkey,TUR,2012,20616.86987,PISASCIENCE,TOT,463.0
1268,United States,USA,2012,51603.49726,PISAMATH,BOY,483.647
1269,United States,USA,2012,51603.49726,PISAMATH,GIRL,478.995
1270,United States,USA,2012,51603.49726,PISAMATH,TOT,481.0
1271,United States,USA,2012,51603.49726,PISAREAD,BOY,482.498
1272,United States,USA,2012,51603.49726,PISAREAD,GIRL,513.269
1273,United States,USA,2012,51603.49726,PISAREAD,TOT,498.0
1274,United States,USA,2012,51603.49726,PISASCIENCE,BOY,496.529
1275,United States,USA,2012,51603.49726,PISASCIENCE,GIRL,498.325
1276,United States,USA,2012,51603.49726,PISASCIENCE,TOT,497.0
1277,Australia,AUS,2015,46276.15069,PISAMATH,BOY,497.0
1278,Australia,AUS,2015,46276.15069,PISAMATH,GIRL,491.0
1279,Australia,AUS,2015,46276.15069,PISAMATH,TOT,494.0
1280,Australia,AUS,2015,46276.15069,PISAREAD,BOY,487.0
1281,Australia,AUS,2015,46276.15069,PISAREAD,GIRL,519.0
1282,Australia,AUS,2015,46276.15069,PISAREAD,TOT,503.0
1283,Australia,AUS,2015,46276.15069,PISASCIENCE,BOY,511.0
1284,Australia,AUS,2015,46276.15069,PISASCIENCE,GIRL,509.0
1285,Australia,AUS,2015,46276.15069,PISASCIENCE,TOT,510.0
1286,Austria,AUT,2015,49879.26647,PISAMATH,BOY,510.0
1287,Austria,AUT,2015,49879.26647,PISAMATH,GIRL,483.0
1288,Austria,AUT,2015,49879.26647,PISAMATH,TOT,497.0
1289,Austria,AUT,2015,49879.26647,PISAREAD,BOY,475.0
1290,Austria,AUT,2015,49879.26647,PISAREAD,GIRL,495.0
1291,Austria,AUT,2015,49879.26647,PISAREAD,TOT,485.0
1292,Austria,AUT,2015,49879.26647,PISASCIENCE,BOY,504.0
1293,Austria,AUT,2015,49879.26647,PISASCIENCE,GIRL,486.0
1294,Austria,AUT,2015,49879.26647,PISASCIENCE,TOT,495.0
1295,Belgium,BEL,2015,46213.26653,PISAMATH,BOY,514.0
1296,Belgium,BEL,2015,46213.26653,PISAMATH,GIRL,500.0
1297,Belgium,BEL,2015,46213.26653,PISAMATH,TOT,507.0
1298,Belgium,BEL,2015,46213.26653,PISAREAD,BOY,491.0
1299,Belgium,BEL,2015,46213.26653,PISAREAD,GIRL,507.0
1300,Belgium,BEL,2015,46213.26653,PISAREAD,TOT,499.0
1301,Belgium,BEL,2015,46213.26653,PISASCIENCE,BOY,508.0
1302,Belgium,BEL,2015,46213.26653,PISASCIENCE,GIRL,496.0
1303,Belgium,BEL,2015,46213.26653,PISASCIENCE,TOT,502.0
1304,Brazil,BRA,2015,15813.85544,PISAMATH,BOY,385.0
1305,Brazil,BRA,2015,15813.85544,PISAMATH,GIRL,370.0
1306,Brazil,BRA,2015,15813.85544,PISAMATH,TOT,377.0
1307,Brazil,BRA,2015,15813.85544,PISAREAD,BOY,395.0
1308,Brazil,BRA,2015,15813.85544,PISAREAD,GIRL,419.0
1309,Brazil,BRA,2015,15813.85544,PISAREAD,TOT,407.0
1310,Brazil,BRA,2015,15813.85544,PISASCIENCE,BOY,403.0
1311,Brazil,BRA,2015,15813.85544,PISASCIENCE,GIRL,399.0
1312,Brazil,BRA,2015,15813.85544,PISASCIENCE,TOT,401.0
1313,Canada,CAN,2015,44567.86635,PISAMATH,BOY,520.0
1314,Canada,CAN,2015,44567.86635,PISAMATH,GIRL,511.0
1315,Canada,CAN,2015,44567.86635,PISAMATH,TOT,516.0
1316,Canada,CAN,2015,44567.86635,PISAREAD,BOY,514.0
1317,Canada,CAN,2015,44567.86635,PISAREAD,GIRL,540.0
1318,Canada,CAN,2015,44567.86635,PISAREAD,TOT,527.0
1319,Canada,CAN,2015,44567.86635,PISASCIENCE,BOY,528.0
1320,Canada,CAN,2015,44567.86635,PISASCIENCE,GIRL,527.0
1321,Canada,CAN,2015,44567.86635,PISASCIENCE,TOT,528.0
1322,Switzerland,CHE,2015,63938.98939,PISAMATH,BOY,527.0
1323,Switzerland,CHE,2015,63938.98939,PISAMATH,GIRL,515.0
1324,Switzerland,CHE,2015,63938.98939,PISAMATH,TOT,521.0
1325,Switzerland,CHE,2015,63938.98939,PISAREAD,BOY,480.0
1326,Switzerland,CHE,2015,63938.98939,PISAREAD,GIRL,505.0
1327,Switzerland,CHE,2015,63938.98939,PISAREAD,TOT,492.0
1328,Switzerland,CHE,2015,63938.98939,PISASCIENCE,BOY,508.0
1329,Switzerland,CHE,2015,63938.98939,PISASCIENCE,GIRL,502.0
1330,Switzerland,CHE,2015,63938.98939,PISASCIENCE,TOT,506.0
1331,Chile,CHL,2015,22688.01003,PISAMATH,BOY,432.0
1332,Chile,CHL,2015,22688.01003,PISAMATH,GIRL,413.0
1333,Chile,CHL,2015,22688.01003,PISAMATH,TOT,423.0
1334,Chile,CHL,2015,22688.01003,PISAREAD,BOY,453.0
1335,Chile,CHL,2015,22688.01003,PISAREAD,GIRL,465.0
1336,Chile,CHL,2015,22688.01003,PISAREAD,TOT,459.0
1337,Chile,CHL,2015,22688.01003,PISASCIENCE,BOY,454.0
1338,Chile,CHL,2015,22688.01003,PISASCIENCE,GIRL,440.0
1339,Chile,CHL,2015,22688.01003,PISASCIENCE,TOT,447.0
1340,Colombia,COL,2015,14006.15358,PISAMATH,TOT,390.0
1341,Colombia,COL,2015,14006.15358,PISAMATH,BOY,395.0
1342,Colombia,COL,2015,14006.15358,PISAMATH,GIRL,384.0
1343,Colombia,COL,2015,14006.15358,PISAREAD,TOT,425.0
1344,Colombia,COL,2015,14006.15358,PISAREAD,BOY,417.0
1345,Colombia,COL,2015,14006.15358,PISAREAD,GIRL,432.0
1346,Colombia,COL,2015,14006.15358,PISASCIENCE,TOT,416.0
1347,Colombia,COL,2015,14006.15358,PISASCIENCE,BOY,421.0
1348,Colombia,COL,2015,14006.15358,PISASCIENCE,GIRL,411.0
1349,Czech Republic,CZE,2015,33691.42424,PISAMATH,BOY,496.0
1350,Czech Republic,CZE,2015,33691.42424,PISAMATH,GIRL,489.0
1351,Czech Republic,CZE,2015,33691.42424,PISAMATH,TOT,492.0
1352,Czech Republic,CZE,2015,33691.42424,PISAREAD,BOY,475.0
1353,Czech Republic,CZE,2015,33691.42424,PISAREAD,GIRL,501.0
1354,Czech Republic,CZE,2015,33691.42424,PISAREAD,TOT,487.0
1355,Czech Republic,CZE,2015,33691.42424,PISASCIENCE,BOY,497.0
1356,Czech Republic,CZE,2015,33691.42424,PISASCIENCE,GIRL,488.0
1357,Czech Republic,CZE,2015,33691.42424,PISASCIENCE,TOT,493.0
1358,Germany,DEU,2015,47683.7886,PISAMATH,BOY,514.0
1359,Germany,DEU,2015,47683.7886,PISAMATH,GIRL,498.0
1360,Germany,DEU,2015,47683.7886,PISAMATH,TOT,506.0
1361,Germany,DEU,2015,47683.7886,PISAREAD,BOY,499.0
1362,Germany,DEU,2015,47683.7886,PISAREAD,GIRL,520.0
1363,Germany,DEU,2015,47683.7886,PISAREAD,TOT,509.0
1364,Germany,DEU,2015,47683.7886,PISASCIENCE,BOY,514.0
1365,Germany,DEU,2015,47683.7886,PISASCIENCE,GIRL,504.0
1366,Germany,DEU,2015,47683.7886,PISASCIENCE,TOT,509.0
1367,Denmark,DNK,2015,49058.50107,PISAMATH,BOY,516.0
1368,Denmark,DNK,2015,49058.50107,PISAMATH,GIRL,506.0
1369,Denmark,DNK,2015,49058.50107,PISAMATH,TOT,511.0
1370,Denmark,DNK,2015,49058.50107,PISAREAD,BOY,489.0
1371,Denmark,DNK,2015,49058.50107,PISAREAD,GIRL,511.0
1372,Denmark,DNK,2015,49058.50107,PISAREAD,TOT,500.0
1373,Denmark,DNK,2015,49058.50107,PISASCIENCE,BOY,505.0
1374,Denmark,DNK,2015,49058.50107,PISASCIENCE,GIRL,499.0
1375,Denmark,DNK,2015,49058.50107,PISASCIENCE,TOT,502.0
1376,Spain,ESP,2015,34912.47613,PISAMATH,BOY,494.0
1377,Spain,ESP,2015,34912.47613,PISAMATH,GIRL,478.0
1378,Spain,ESP,2015,34912.47613,PISAMATH,TOT,486.0
1379,Spain,ESP,2015,34912.47613,PISAREAD,BOY,485.0
1380,Spain,ESP,2015,34912.47613,PISAREAD,GIRL,506.0
1381,Spain,ESP,2015,34912.47613,PISAREAD,TOT,496.0
1382,Spain,ESP,2015,34912.47613,PISASCIENCE,BOY,496.0
1383,Spain,ESP,2015,34912.47613,PISASCIENCE,GIRL,489.0
1384,Spain,ESP,2015,34912.47613,PISASCIENCE,TOT,493.0
1385,Estonia,EST,2015,29397.12984,PISAMATH,BOY,522.0
1386,Estonia,EST,2015,29397.12984,PISAMATH,GIRL,517.0
1387,Estonia,EST,2015,29397.12984,PISAMATH,TOT,520.0
1388,Estonia,EST,2015,29397.12984,PISAREAD,BOY,505.0
1389,Estonia,EST,2015,29397.12984,PISAREAD,GIRL,533.0
1390,Estonia,EST,2015,29397.12984,PISAREAD,TOT,519.0
1391,Estonia,EST,2015,29397.12984,PISASCIENCE,BOY,536.0
1392,Estonia,EST,2015,29397.12984,PISASCIENCE,GIRL,533.0
1393,Estonia,EST,2015,29397.12984,PISASCIENCE,TOT,534.0
1394,Finland,FIN,2015,42535.47517,PISAMATH,BOY,507.0
1395,Finland,FIN,2015,42535.47517,PISAMATH,GIRL,515.0
1396,Finland,FIN,2015,42535.47517,PISAMATH,TOT,511.0
1397,Finland,FIN,2015,42535.47517,PISAREAD,BOY,504.0
1398,Finland,FIN,2015,42535.47517,PISAREAD,GIRL,551.0
1399,Finland,FIN,2015,42535.47517,PISAREAD,TOT,526.0
1400,Finland,FIN,2015,42535.47517,PISASCIENCE,BOY,521.0
1401,Finland,FIN,2015,42535.47517,PISASCIENCE,GIRL,541.0
1402,Finland,FIN,2015,42535.47517,PISASCIENCE,TOT,531.0
1403,France,FRA,2015,40833.24207,PISAMATH,BOY,496.0
1404,France,FRA,2015,40833.24207,PISAMATH,GIRL,490.0
1405,France,FRA,2015,40833.24207,PISAMATH,TOT,493.0
1406,France,FRA,2015,40833.24207,PISAREAD,BOY,485.0
1407,France,FRA,2015,40833.24207,PISAREAD,GIRL,514.0
1408,France,FRA,2015,40833.24207,PISAREAD,TOT,499.0
1409,France,FRA,2015,40833.24207,PISASCIENCE,BOY,496.0
1410,France,FRA,2015,40833.24207,PISASCIENCE,GIRL,494.0
1411,France,FRA,2015,40833.24207,PISASCIENCE,TOT,495.0
1412,United Kingdom,GBR,2015,42509.88817,PISAMATH,BOY,498.0
1413,United Kingdom,GBR,2015,42509.88817,PISAMATH,GIRL,487.0
1414,United Kingdom,GBR,2015,42509.88817,PISAMATH,TOT,492.0
1415,United Kingdom,GBR,2015,42509.88817,PISAREAD,BOY,487.0
1416,United Kingdom,GBR,2015,42509.88817,PISAREAD,GIRL,509.0
1417,United Kingdom,GBR,2015,42509.88817,PISAREAD,TOT,498.0
1418,United Kingdom,GBR,2015,42509.88817,PISASCIENCE,BOY,510.0
1419,United Kingdom,GBR,2015,42509.88817,PISASCIENCE,GIRL,509.0
1420,United Kingdom,GBR,2015,42509.88817,PISASCIENCE,TOT,509.0
1421,Greece,GRC,2015,26902.52532,PISAMATH,BOY,454.0
1422,Greece,GRC,2015,26902.52532,PISAMATH,GIRL,454.0
1423,Greece,GRC,2015,26902.52532,PISAMATH,TOT,454.0
1424,Greece,GRC,2015,26902.52532,PISAREAD,BOY,449.0
1425,Greece,GRC,2015,26902.52532,PISAREAD,GIRL,486.0
1426,Greece,GRC,2015,26902.52532,PISAREAD,TOT,467.0
1427,Greece,GRC,2015,26902.52532,PISASCIENCE,BOY,451.0
1428,Greece,GRC,2015,26902.52532,PISASCIENCE,GIRL,459.0
1429,Greece,GRC,2015,26902.52532,PISASCIENCE,TOT,455.0
1430,"Hong Kong SAR, China",HKG,2015,57235.19123,PISAMATH,TOT,548.0
1431,"Hong Kong SAR, China",HKG,2015,57235.19123,PISAMATH,BOY,549.0
1432,"Hong Kong SAR, China",HKG,2015,57235.19123,PISAMATH,GIRL,547.0
1433,"Hong Kong SAR, China",HKG,2015,57235.19123,PISAREAD,TOT,527.0
1434,"Hong Kong SAR, China",HKG,2015,57235.19123,PISAREAD,BOY,513.0
1435,"Hong Kong SAR, China",HKG,2015,57235.19123,PISAREAD,GIRL,541.0
1436,"Hong Kong SAR, China",HKG,2015,57235.19123,PISASCIENCE,TOT,523.0
1437,"Hong Kong SAR, China",HKG,2015,57235.19123,PISASCIENCE,BOY,523.0
1438,"Hong Kong SAR, China",HKG,2015,57235.19123,PISASCIENCE,GIRL,524.0
1439,Hungary,HUN,2015,26668.04088,PISAMATH,BOY,481.0
1440,Hungary,HUN,2015,26668.04088,PISAMATH,GIRL,473.0
1441,Hungary,HUN,2015,26668.04088,PISAMATH,TOT,477.0
1442,Hungary,HUN,2015,26668.04088,PISAREAD,BOY,457.0
1443,Hungary,HUN,2015,26668.04088,PISAREAD,GIRL,482.0
1444,Hungary,HUN,2015,26668.04088,PISAREAD,TOT,470.0
1445,Hungary,HUN,2015,26668.04088,PISASCIENCE,BOY,478.0
1446,Hungary,HUN,2015,26668.04088,PISASCIENCE,GIRL,475.0
1447,Hungary,HUN,2015,26668.04088,PISASCIENCE,TOT,477.0
1448,Indonesia,IDN,2015,11063.06221,PISAMATH,BOY,385.0
1449,Indonesia,IDN,2015,11063.06221,PISAMATH,GIRL,387.0
1450,Indonesia,IDN,2015,11063.06221,PISAMATH,TOT,386.0
1451,Indonesia,IDN,2015,11063.06221,PISAREAD,BOY,386.0
1452,Indonesia,IDN,2015,11063.06221,PISAREAD,GIRL,409.0
1453,Indonesia,IDN,2015,11063.06221,PISAREAD,TOT,397.0
1454,Indonesia,IDN,2015,11063.06221,PISASCIENCE,BOY,401.0
1455,Indonesia,IDN,2015,11063.06221,PISASCIENCE,GIRL,405.0
1456,Indonesia,IDN,2015,11063.06221,PISASCIENCE,TOT,403.0
1457,Ireland,IRL,2015,69056.04604,PISAMATH,BOY,512.0
1458,Ireland,IRL,2015,69056.04604,PISAMATH,GIRL,495.0
1459,Ireland,IRL,2015,69056.04604,PISAMATH,TOT,504.0
1460,Ireland,IRL,2015,69056.04604,PISAREAD,BOY,515.0
1461,Ireland,IRL,2015,69056.04604,PISAREAD,GIRL,527.0
1462,Ireland,IRL,2015,69056.04604,PISAREAD,TOT,521.0
1463,Ireland,IRL,2015,69056.04604,PISASCIENCE,BOY,508.0
1464,Ireland,IRL,2015,69056.04604,PISASCIENCE,GIRL,497.0
1465,Ireland,IRL,2015,69056.04604,PISASCIENCE,TOT,503.0
1466,Iceland,ISL,2015,48728.09936,PISAMATH,BOY,487.0
1467,Iceland,ISL,2015,48728.09936,PISAMATH,GIRL,489.0
1468,Iceland,ISL,2015,48728.09936,PISAMATH,TOT,488.0
1469,Iceland,ISL,2015,48728.09936,PISAREAD,BOY,460.0
1470,Iceland,ISL,2015,48728.09936,PISAREAD,GIRL,502.0
1471,Iceland,ISL,2015,48728.09936,PISAREAD,TOT,482.0
1472,Iceland,ISL,2015,48728.09936,PISASCIENCE,BOY,472.0
1473,Iceland,ISL,2015,48728.09936,PISASCIENCE,GIRL,475.0
1474,Iceland,ISL,2015,48728.09936,PISASCIENCE,TOT,473.0
1475,Israel,ISR,2015,35436.81087,PISAMATH,BOY,474.0
1476,Israel,ISR,2015,35436.81087,PISAMATH,GIRL,466.0
1477,Israel,ISR,2015,35436.81087,PISAMATH,TOT,470.0
1478,Israel,ISR,2015,35436.81087,PISAREAD,BOY,467.0
1479,Israel,ISR,2015,35436.81087,PISAREAD,GIRL,490.0
1480,Israel,ISR,2015,35436.81087,PISAREAD,TOT,479.0
1481,Israel,ISR,2015,35436.81087,PISASCIENCE,BOY,469.0
1482,Israel,ISR,2015,35436.81087,PISASCIENCE,GIRL,464.0
1483,Israel,ISR,2015,35436.81087,PISASCIENCE,TOT,467.0
1484,Italy,ITA,2015,36909.32837,PISAMATH,BOY,500.0
1485,Italy,ITA,2015,36909.32837,PISAMATH,GIRL,480.0
1486,Italy,ITA,2015,36909.32837,PISAMATH,TOT,490.0
1487,Italy,ITA,2015,36909.32837,PISAREAD,BOY,477.0
1488,Italy,ITA,2015,36909.32837,PISAREAD,GIRL,493.0
1489,Italy,ITA,2015,36909.32837,PISAREAD,TOT,485.0
1490,Italy,ITA,2015,36909.32837,PISASCIENCE,BOY,489.0
1491,Italy,ITA,2015,36909.32837,PISASCIENCE,GIRL,472.0
1492,Italy,ITA,2015,36909.32837,PISASCIENCE,TOT,481.0
1493,Japan,JPN,2015,40396.24321,PISAMATH,BOY,539.0
1494,Japan,JPN,2015,40396.24321,PISAMATH,GIRL,525.0
1495,Japan,JPN,2015,40396.24321,PISAMATH,TOT,532.0
1496,Japan,JPN,2015,40396.24321,PISAREAD,BOY,509.0
1497,Japan,JPN,2015,40396.24321,PISAREAD,GIRL,523.0
1498,Japan,JPN,2015,40396.24321,PISAREAD,TOT,516.0
1499,Japan,JPN,2015,40396.24321,PISASCIENCE,BOY,545.0
1500,Japan,JPN,2015,40396.24321,PISASCIENCE,GIRL,532.0
1501,Japan,JPN,2015,40396.24321,PISASCIENCE,TOT,538.0
1502,"Korea, Rep.",KOR,2015,35760.73444,PISAMATH,BOY,521.0
1503,"Korea, Rep.",KOR,2015,35760.73444,PISAMATH,GIRL,528.0
1504,"Korea, Rep.",KOR,2015,35760.73444,PISAMATH,TOT,524.0
1505,"Korea, Rep.",KOR,2015,35760.73444,PISAREAD,BOY,498.0
1506,"Korea, Rep.",KOR,2015,35760.73444,PISAREAD,GIRL,539.0
1507,"Korea, Rep.",KOR,2015,35760.73444,PISAREAD,TOT,517.0
1508,"Korea, Rep.",KOR,2015,35760.73444,PISASCIENCE,BOY,511.0
1509,"Korea, Rep.",KOR,2015,35760.73444,PISASCIENCE,GIRL,521.0
1510,"Korea, Rep.",KOR,2015,35760.73444,PISASCIENCE,TOT,516.0
1511,Luxembourg,LUX,2015,103750.7751,PISAMATH,BOY,491.0
1512,Luxembourg,LUX,2015,103750.7751,PISAMATH,GIRL,480.0
1513,Luxembourg,LUX,2015,103750.7751,PISAMATH,TOT,486.0
1514,Luxembourg,LUX,2015,103750.7751,PISAREAD,BOY,471.0
1515,Luxembourg,LUX,2015,103750.7751,PISAREAD,GIRL,492.0
1516,Luxembourg,LUX,2015,103750.7751,PISAREAD,TOT,481.0
1517,Luxembourg,LUX,2015,103750.7751,PISASCIENCE,BOY,487.0
1518,Luxembourg,LUX,2015,103750.7751,PISASCIENCE,GIRL,479.0
1519,Luxembourg,LUX,2015,103750.7751,PISASCIENCE,TOT,483.0
1520,Latvia,LVA,2015,24830.93429,PISAMATH,BOY,481.0
1521,Latvia,LVA,2015,24830.93429,PISAMATH,GIRL,483.0
1522,Latvia,LVA,2015,24830.93429,PISAMATH,TOT,482.0
1523,Latvia,LVA,2015,24830.93429,PISAREAD,BOY,467.0
1524,Latvia,LVA,2015,24830.93429,PISAREAD,GIRL,509.0
1525,Latvia,LVA,2015,24830.93429,PISAREAD,TOT,488.0
1526,Latvia,LVA,2015,24830.93429,PISASCIENCE,BOY,485.0
1527,Latvia,LVA,2015,24830.93429,PISASCIENCE,GIRL,496.0
1528,Latvia,LVA,2015,24830.93429,PISASCIENCE,TOT,490.0
1529,"Macao SAR, China",MAC,2015,107069.5956,PISAMATH,TOT,544.0
1530,"Macao SAR, China",MAC,2015,107069.5956,PISAMATH,BOY,540.0
1531,"Macao SAR, China",MAC,2015,107069.5956,PISAMATH,GIRL,548.0
1532,"Macao SAR, China",MAC,2015,107069.5956,PISAREAD,TOT,509.0
1533,"Macao SAR, China",MAC,2015,107069.5956,PISAREAD,BOY,493.0
1534,"Macao SAR, China",MAC,2015,107069.5956,PISAREAD,GIRL,525.0
1535,"Macao SAR, China",MAC,2015,107069.5956,PISASCIENCE,TOT,529.0
1536,"Macao SAR, China",MAC,2015,107069.5956,PISASCIENCE,BOY,525.0
