,Country,Country Code,year,GDP,LOCATION,INDICATOR,SUBJECT,TIME,Value
1294,Austria,AUT,2015,49879.26647,AUT,PISASCIENCE,TOT,2015,495.0
1295,Belgium,BEL,2015,46213.26653,BEL,PISAMATH,BOY,2015,514.0
1296,Belgium,BEL,2015,46213.26653,BEL,PISAMATH,GIRL,2015,500.0
1297,Belgium,BEL,2015,46213.26653,BEL,PISAMATH,TOT,2015,507.0
1298,Belgium,BEL,2015,46213.26653,BEL,PISAREAD,BOY,2015,491.0
1299,Belgium,BEL,2015,46213.26653,BEL,PISAREAD,GIRL,2015,507.0
1300,Belgium,BEL,2015,46213.26653,BEL,PISAREAD,TOT,2015,499.0
1301,Belgium,BEL,2015,46213.26653,BEL,PISASCIENCE,BOY,2015,508.0
1302,Belgium,BEL,2015,46213.26653,BEL,PISASCIENCE,GIRL,2015,496.0
1303,Belgium,BEL,2015,46213.26653,BEL,PISASCIENCE,TOT,2015,502.0
1304,Brazil,BRA,2015,15813.85544,BRA,PISAMATH,BOY,2015,385.0
1305,Brazil,BRA,2015,15813.85544,BRA,PISAMATH,GIRL,2015,370.0
1306,Brazil,BRA,2015,15813.85544,BRA,PISAMATH,TOT,2015,377.0
1307,Brazil,BRA,2015,15813.85544,BRA,PISAREAD,BOY,2015,395.0
1308,Brazil,BRA,2015,15813.85544,BRA,PISAREAD,GIRL,2015,419.0
1309,Brazil,BRA,2015,15813.85544,BRA,PISAREAD,TOT,2015,407.0
1310,Brazil,BRA,2015,15813.85544,BRA,PISASCIENCE,BOY,2015,403.0
1311,Brazil,BRA,2015,15813.85544,BRA,PISASCIENCE,GIRL,2015,399.0
1312,Brazil,BRA,2015,15813.85544,BRA,PISASCIENCE,TOT,2015,401.0
1313,Canada,CAN,2015,44567.86635,CAN,PISAMATH,BOY,2015,520.0
1314,Canada,CAN,2015,44567.86635,CAN,PISAMATH,GIRL,2015,511.0
1315,Canada,CAN,2015,44567.86635,CAN,PISAMATH,TOT,2015,516.0
1316,Canada,CAN,2015,44567.86635,CAN,PISAREAD,BOY,2015,514.0
1317,Canada,CAN,2015,44567.86635,CAN,PISAREAD,GIRL,2015,540.0
1318,Canada,CAN,2015,44567.86635,CAN,PISAREAD,TOT,2015,527.0
1319,Canada,CAN,2015,44567.86635,CAN,PISASCIENCE,BOY,2015,528.0
1320,Canada,CAN,2015,44567.86635,CAN,PISASCIENCE,GIRL,2015,527.0
1321,Canada,CAN,2015,44567.86635,CAN,PISASCIENCE,TOT,2015,528.0
1322,Switzerland,CHE,2015,63938.98939,CHE,PISAMATH,BOY,2015,527.0
1323,Switzerland,CHE,2015,63938.98939,CHE,PISAMATH,GIRL,2015,515.0
1324,Switzerland,CHE,2015,63938.98939,CHE,PISAMATH,TOT,2015,521.0
1325,Switzerland,CHE,2015,63938.98939,CHE,PISAREAD,BOY,2015,480.0
1326,Switzerland,CHE,2015,63938.98939,CHE,PISAREAD,GIRL,2015,505.0
1327,Switzerland,CHE,2015,63938.98939,CHE,PISAREAD,TOT,2015,492.0
1328,Switzerland,CHE,2015,63938.98939,CHE,PISASCIENCE,BOY,2015,508.0
1329,Switzerland,CHE,2015,63938.98939,CHE,PISASCIENCE,GIRL,2015,502.0
1330,Switzerland,CHE,2015,63938.98939,CHE,PISASCIENCE,TOT,2015,506.0
1331,Chile,CHL,2015,22688.01003,CHL,PISAMATH,BOY,2015,432.0
1332,Chile,CHL,2015,22688.01003,CHL,PISAMATH,GIRL,2015,413.0
1333,Chile,CHL,2015,22688.01003,CHL,PISAMATH,TOT,2015,423.0
1334,Chile,CHL,2015,22688.01003,CHL,PISAREAD,BOY,2015,453.0
1335,Chile,CHL,2015,22688.01003,CHL,PISAREAD,GIRL,2015,465.0
1336,Chile,CHL,2015,22688.01003,CHL,PISAREAD,TOT,2015,459.0
1337,Chile,CHL,2015,22688.01003,CHL,PISASCIENCE,BOY,2015,454.0
1338,Chile,CHL,2015,22688.01003,CHL,PISASCIENCE,GIRL,2015,440.0
1339,Chile,CHL,2015,22688.01003,CHL,PISASCIENCE,TOT,2015,447.0
1340,Colombia,COL,2015,14006.15358,COL,PISAMATH,TOT,2015,390.0
1341,Colombia,COL,2015,14006.15358,COL,PISAMATH,BOY,2015,395.0
1342,Colombia,COL,2015,14006.15358,COL,PISAMATH,GIRL,2015,384.0
1343,Colombia,COL,2015,14006.15358,COL,PISAREAD,TOT,2015,425.0
1344,Colombia,COL,2015,14006.15358,COL,PISAREAD,BOY,2015,417.0
1345,Colombia,COL,2015,14006.15358,COL,PISAREAD,GIRL,2015,432.0
1346,Colombia,COL,2015,14006.15358,COL,PISASCIENCE,TOT,2015,416.0
1347,Colombia,COL,2015,14006.15358,COL,PISASCIENCE,BOY,2015,421.0
1348,Colombia,COL,2015,14006.15358,COL,PISASCIENCE,GIRL,2015,411.0
1349,Czech Republic,CZE,2015,33691.42424,CZE,PISAMATH,BOY,2015,496.0
1350,Czech Republic,CZE,2015,33691.42424,CZE,PISAMATH,GIRL,2015,489.0
1351,Czech Republic,CZE,2015,33691.42424,CZE,PISAMATH,TOT,2015,492.0
1352,Czech Republic,CZE,2015,33691.42424,CZE,PISAREAD,BOY,2015,475.0
1353,Czech Republic,CZE,2015,33691.42424,CZE,PISAREAD,GIRL,2015,501.0
1354,Czech Republic,CZE,2015,33691.42424,CZE,PISAREAD,TOT,2015,487.0
1355,Czech Republic,CZE,2015,33691.42424,CZE,PISASCIENCE,BOY,2015,497.0
1356,Czech Republic,CZE,2015,33691.42424,CZE,PISASCIENCE,GIRL,2015,488.0
1357,Czech Republic,CZE,2015,33691.42424,CZE,PISASCIENCE,TOT,2015,493.0
1358,Germany,DEU,2015,47683.7886,DEU,PISAMATH,BOY,2015,514.0
1359,Germany,DEU,2015,47683.7886,DEU,PISAMATH,GIRL,2015,498.0
1360,Germany,DEU,2015,47683.7886,DEU,PISAMATH,TOT,2015,506.0
1361,Germany,DEU,2015,47683.7886,DEU,PISAREAD,BOY,2015,499.0
1362,Germany,DEU,2015,47683.7886,DEU,PISAREAD,GIRL,2015,520.0
1363,Germany,DEU,2015,47683.7886,DEU,PISAREAD,TOT,2015,509.0
1364,Germany,DEU,2015,47683.7886,DEU,PISASCIENCE,BOY,2015,514.0
1365,Germany,DEU,2015,47683.7886,DEU,PISASCIENCE,GIRL,2015,504.0
1366,Germany,DEU,2015,47683.7886,DEU,PISASCIENCE,TOT,2015,509.0
1367,Denmark,DNK,2015,49058.50107,DNK,PISAMATH,BOY,2015,516.0
1368,Denmark,DNK,2015,49058.50107,DNK,PISAMATH,GIRL,2015,506.0
1369,Denmark,DNK,2015,49058.50107,DNK,PISAMATH,TOT,2015,511.0
1370,Denmark,DNK,2015,49058.50107,DNK,PISAREAD,BOY,2015,489.0
1371,Denmark,DNK,2015,49058.50107,DNK,PISAREAD,GIRL,2015,511.0
1372,Denmark,DNK,2015,49058.50107,DNK,PISAREAD,TOT,2015,500.0
1373,Denmark,DNK,2015,49058.50107,DNK,PISASCIENCE,BOY,2015,505.0
1374,Denmark,DNK,2015,49058.50107,DNK,PISASCIENCE,GIRL,2015,499.0
1375,Denmark,DNK,2015,49058.50107,DNK,PISASCIENCE,TOT,2015,502.0
1376,Spain,ESP,2015,34912.47613,ESP,PISAMATH,BOY,2015,494.0
1377,Spain,ESP,2015,34912.47613,ESP,PISAMATH,GIRL,2015,478.0
1378,Spain,ESP,2015,34912.47613,ESP,PISAMATH,TOT,2015,486.0
1379,Spain,ESP,2015,34912.47613,ESP,PISAREAD,BOY,2015,485.0
1380,Spain,ESP,2015,34912.47613,ESP,PISAREAD,GIRL,2015,506.0
1381,Spain,ESP,2015,34912.47613,ESP,PISAREAD,TOT,2015,496.0
1382,Spain,ESP,2015,34912.47613,ESP,PISASCIENCE,BOY,2015,496.0
1383,Spain,ESP,2015,34912.47613,ESP,PISASCIENCE,GIRL,2015,489.0
1384,Spain,ESP,2015,34912.47613,ESP,PISASCIENCE,TOT,2015,493.0
1385,Estonia,EST,2015,29397.12984,EST,PISAMATH,BOY,2015,522.0
1386,Estonia,EST,2015,29397.12984,EST,PISAMATH,GIRL,2015,517.0
1387,Estonia,EST,2015,29397.12984,EST,PISAMATH,TOT,2015,520.0
1388,Estonia,EST,2015,29397.12984,EST,PISAREAD,BOY,2015,505.0
1389,Estonia,EST,2015,29397.12984,EST,PISAREAD,GIRL,2015,533.0
1390,Estonia,EST,2015,29397.12984,EST,PISAREAD,TOT,2015,519.0
1391,Estonia,EST,2015,29397.12984,EST,PISASCIENCE,BOY,2015,536.0
1392,Estonia,EST,2015,29397.12984,EST,PISASCIENCE,GIRL,2015,533.0
1393,Estonia,EST,2015,29397.12984,EST,PISASCIENCE,TOT,2015,534.0
1394,Finland,FIN,2015,42535.47517,FIN,PISAMATH,BOY,2015,507.0
1395,Finland,FIN,2015,42535.47517,FIN,PISAMATH,GIRL,2015,515.0
1396,Finland,FIN,2015,42535.47517,FIN,PISAMATH,TOT,2015,511.0
1397,Finland,FIN,2015,42535.47517,FIN,PISAREAD,BOY,2015,504.0
1398,Finland,FIN,2015,42535.47517,FIN,PISAREAD,GIRL,2015,551.0
1399,Finland,FIN,2015,42535.47517,FIN,PISAREAD,TOT,2015,526.0
1400,Finland,FIN,2015,42535.47517,FIN,PISASCIENCE,BOY,2015,521.0
1401,Finland,FIN,2015,42535.47517,FIN,PISASCIENCE,GIRL,2015,541.0
1402,Finland,FIN,2015,42535.47517,FIN,PISASCIENCE,TOT,2015,531.0
1403,France,FRA,2015,40833.24207,FRA,PISAMATH,BOY,2015,496.0
1404,France,FRA,2015,40833.24207,FRA,PISAMATH,GIRL,2015,490.0
1405,France,FRA,2015,40833.24207,FRA,PISAMATH,TOT,2015,493.0
1406,France,FRA,2015,40833.24207,FRA,PISAREAD,BOY,2015,485.0
1407,France,FRA,2015,40833.24207,FRA,PISAREAD,GIRL,2015,514.0
1408,France,FRA,2015,40833.24207,FRA,PISAREAD,TOT,2015,499.0
1409,France,FRA,2015,40833.24207,FRA,PISASCIENCE,BOY,2015,496.0
1410,France,FRA,2015,40833.24207,FRA,PISASCIENCE,GIRL,2015,494.0
1411,France,FRA,2015,40833.24207,FRA,PISASCIENCE,TOT,2015,495.0
1412,United Kingdom,GBR,2015,42509.88817,GBR,PISAMATH,BOY,2015,498.0
1413,United Kingdom,GBR,2015,42509.88817,GBR,PISAMATH,GIRL,2015,487.0
1414,United Kingdom,GBR,2015,42509.88817,GBR,PISAMATH,TOT,2015,492.0
1415,United Kingdom,GBR,2015,42509.88817,GBR,PISAREAD,BOY,2015,487.0
1416,United Kingdom,GBR,2015,42509.88817,GBR,PISAREAD,GIRL,2015,509.0
1417,United Kingdom,GBR,2015,42509.88817,GBR,PISAREAD,TOT,2015,498.0
1418,United Kingdom,GBR,2015,42509.88817,GBR,PISASCIENCE,BOY,2015,510.0
1419,United Kingdom,GBR,2015,42509.88817,GBR,PISASCIENCE,GIRL,2015,509.0
1420,United Kingdom,GBR,2015,42509.88817,GBR,PISASCIENCE,TOT,2015,509.0
1421,Greece,GRC,2015,26902.52532,GRC,PISAMATH,BOY,2015,454.0
1422,Greece,GRC,2015,26902.52532,GRC,PISAMATH,GIRL,2015,454.0
1423,Greece,GRC,2015,26902.52532,GRC,PISAMATH,TOT,2015,454.0
1424,Greece,GRC,2015,26902.52532,GRC,PISAREAD,BOY,2015,449.0
1425,Greece,GRC,2015,26902.52532,GRC,PISAREAD,GIRL,2015,486.0
1426,Greece,GRC,2015,26902.52532,GRC,PISAREAD,TOT,2015,467.0
1427,Greece,GRC,2015,26902.52532,GRC,PISASCIENCE,BOY,2015,451.0
1428,Greece,GRC,2015,26902.52532,GRC,PISASCIENCE,GIRL,2015,459.0
1429,Greece,GRC,2015,26902.52532,GRC,PISASCIENCE,TOT,2015,455.0
1430,"Hong Kong SAR, China",HKG,2015,57235.19123,HKG,PISAMATH,TOT,2015,548.0
1431,"Hong Kong SAR, China",HKG,2015,57235.19123,HKG,PISAMATH,BOY,2015,549.0
1432,"Hong Kong SAR, China",HKG,2015,57235.19123,HKG,PISAMATH,GIRL,2015,547.0
1433,"Hong Kong SAR, China",HKG,2015,57235.19123,HKG,PISAREAD,TOT,2015,527.0
1434,"Hong Kong SAR, China",HKG,2015,57235.19123,HKG,PISAREAD,BOY,2015,513.0
1435,"Hong Kong SAR, China",HKG,2015,57235.19123,HKG,PISAREAD,GIRL,2015,541.0
1436,"Hong Kong SAR, China",HKG,2015,57235.19123,HKG,PISASCIENCE,TOT,2015,523.0
1437,"Hong Kong SAR, China",HKG,2015,57235.19123,HKG,PISASCIENCE,BOY,2015,523.0
1438,"Hong Kong SAR, China",HKG,2015,57235.19123,HKG,PISASCIENCE,GIRL,2015,524.0
1439,Hungary,HUN,2015,26668.04088,HUN,PISAMATH,BOY,2015,481.0
1440,Hungary,HUN,2015,26668.04088,HUN,PISAMATH,GIRL,2015,473.0
1441,Hungary,HUN,2015,26668.04088,HUN,PISAMATH,TOT,2015,477.0
1442,Hungary,HUN,2015,26668.04088,HUN,PISAREAD,BOY,2015,457.0
1443,Hungary,HUN,2015,26668.04088,HUN,PISAREAD,GIRL,2015,482.0
1444,Hungary,HUN,2015,26668.04088,HUN,PISAREAD,TOT,2015,470.0
1445,Hungary,HUN,2015,26668.04088,HUN,PISASCIENCE,BOY,2015,478.0
1446,Hungary,HUN,2015,26668.04088,HUN,PISASCIENCE,GIRL,2015,475.0
1447,Hungary,HUN,2015,26668.04088,HUN,PISASCIENCE,TOT,2015,477.0
1448,Indonesia,IDN,2015,11063.06221,IDN,PISAMATH,BOY,2015,385.0
1449,Indonesia,IDN,2015,11063.06221,IDN,PISAMATH,GIRL,2015,387.0
1450,Indonesia,IDN,2015,11063.06221,IDN,PISAMATH,TOT,2015,386.0
1451,Indonesia,IDN,2015,11063.06221,IDN,PISAREAD,BOY,2015,386.0
1452,Indonesia,IDN,2015,11063.06221,IDN,PISAREAD,GIRL,2015,409.0
1453,Indonesia,IDN,2015,11063.06221,IDN,PISAREAD,TOT,2015,397.0
1454,Indonesia,IDN,2015,11063.06221,IDN,PISASCIENCE,BOY,2015,401.0
1455,Indonesia,IDN,2015,11063.06221,IDN,PISASCIENCE,GIRL,2015,405.0
1456,Indonesia,IDN,2015,11063.06221,IDN,PISASCIENCE,TOT,2015,403.0
1457,Ireland,IRL,2015,69056.04604,IRL,PISAMATH,BOY,2015,512.0
1458,Ireland,IRL,2015,69056.04604,IRL,PISAMATH,GIRL,2015,495.0
1459,Ireland,IRL,2015,69056.04604,IRL,PISAMATH,TOT,2015,504.0
1460,Ireland,IRL,2015,69056.04604,IRL,PISAREAD,BOY,2015,515.0
1461,Ireland,IRL,2015,69056.04604,IRL,PISAREAD,GIRL,2015,527.0
1462,Ireland,IRL,2015,69056.04604,IRL,PISAREAD,TOT,2015,521.0
1463,Ireland,IRL,2015,69056.04604,IRL,PISASCIENCE,BOY,2015,508.0
1464,Ireland,IRL,2015,69056.04604,IRL,PISASCIENCE,GIRL,2015,497.0
1465,Ireland,IRL,2015,69056.04604,IRL,PISASCIENCE,TOT,2015,503.0
1466,Iceland,ISL,2015,48728.09936,ISL,PISAMATH,BOY,2015,487.0
1467,Iceland,ISL,2015,48728.09936,ISL,PISAMATH,GIRL,2015,489.0
1468,Iceland,ISL,2015,48728.09936,ISL,PISAMATH,TOT,2015,488.0
1469,Iceland,ISL,2015,48728.09936,ISL,PISAREAD,BOY,2015,460.0
1470,Iceland,ISL,2015,48728.09936,ISL,PISAREAD,GIRL,2015,502.0
1471,Iceland,ISL,2015,48728.09936,ISL,PISAREAD,TOT,2015,482.0
1472,Iceland,ISL,2015,48728.09936,ISL,PISASCIENCE,BOY,2015,472.0
1473,Iceland,ISL,2015,48728.09936,ISL,PISASCIENCE,GIRL,2015,475.0
1474,Iceland,ISL,2015,48728.09936,ISL,PISASCIENCE,TOT,2015,473.0
1475,Israel,ISR,2015,35436.81087,ISR,PISAMATH,BOY,2015,474.0
1476,Israel,ISR,2015,35436.81087,ISR,PISAMATH,GIRL,2015,466.0
1477,Israel,ISR,2015,35436.81087,ISR,PISAMATH,TOT,2015,470.0
1478,Israel,ISR,2015,35436.81087,ISR,PISAREAD,BOY,2015,467.0
1479,Israel,ISR,2015,35436.81087,ISR,PISAREAD,GIRL,2015,490.0
1480,Israel,ISR,2015,35436.81087,ISR,PISAREAD,TOT,2015,479.0
1481,Israel,ISR,2015,35436.81087,ISR,PISASCIENCE,BOY,2015,469.0
1482,Israel,ISR,2015,35436.81087,ISR,PISASCIENCE,GIRL,2015,464.0
1483,Israel,ISR,2015,35436.81087,ISR,PISASCIENCE,TOT,2015,467.0
1484,Italy,ITA,2015,36909.32837,ITA,PISAMATH,BOY,2015,500.0
1485,Italy,ITA,2015,36909.32837,ITA,PISAMATH,GIRL,2015,480.0
1486,Italy,ITA,2015,36909.32837,ITA,PISAMATH,TOT,2015,490.0
1487,Italy,ITA,2015,36909.32837,ITA,PISAREAD,BOY,2015,477.0
1488,Italy,ITA,2015,36909.32837,ITA,PISAREAD,GIRL,2015,493.0
1489,Italy,ITA,2015,36909.32837,ITA,PISAREAD,TOT,2015,485.0
1490,Italy,ITA,2015,36909.32837,ITA,PISASCIENCE,BOY,2015,489.0
1491,Italy,ITA,2015,36909.32837,ITA,PISASCIENCE,GIRL,2015,472.0
1492,Italy,ITA,2015,36909.32837,ITA,PISASCIENCE,TOT,2015,481.0
1493,Japan,JPN,2015,40396.24321,JPN,PISAMATH,BOY,2015,539.0
1494,Japan,JPN,2015,40396.24321,JPN,PISAMATH,GIRL,2015,525.0
1495,Japan,JPN,2015,40396.24321,JPN,PISAMATH,TOT,2015,532.0
1496,Japan,JPN,2015,40396.24321,JPN,PISAREAD,BOY,2015,509.0
1497,Japan,JPN,2015,40396.24321,JPN,PISAREAD,GIRL,2015,523.0
1498,Japan,JPN,2015,40396.24321,JPN,PISAREAD,TOT,2015,516.0
1499,Japan,JPN,2015,40396.24321,JPN,PISASCIENCE,BOY,2015,545.0
1500,Japan,JPN,2015,40396.24321,JPN,PISASCIENCE,GIRL,2015,532.0
1501,Japan,JPN,2015,40396.24321,JPN,PISASCIENCE,TOT,2015,538.0
1502,"Korea, Rep.",KOR,2015,35760.73444,KOR,PISAMATH,BOY,2015,521.0
1503,"Korea, Rep.",KOR,2015,35760.73444,KOR,PISAMATH,GIRL,2015,528.0
1504,"Korea, Rep.",KOR,2015,35760.73444,KOR,PISAMATH,TOT,2015,524.0
1505,"Korea, Rep.",KOR,2015,35760.73444,KOR,PISAREAD,BOY,2015,498.0
1506,"Korea, Rep.",KOR,2015,35760.73444,KOR,PISAREAD,GIRL,2015,539.0
1507,"Korea, Rep.",KOR,2015,35760.73444,KOR,PISAREAD,TOT,2015,517.0
1508,"Korea, Rep.",KOR,2015,35760.73444,KOR,PISASCIENCE,BOY,2015,511.0
1509,"Korea, Rep.",KOR,2015,35760.73444,KOR,PISASCIENCE,GIRL,2015,521.0
1510,"Korea, Rep.",KOR,2015,35760.73444,KOR,PISASCIENCE,TOT,2015,516.0
1511,Luxembourg,LUX,2015,103750.7751,LUX,PISAMATH,BOY,2015,491.0
1512,Luxembourg,LUX,2015,103750.7751,LUX,PISAMATH,GIRL,2015,480.0
1513,Luxembourg,LUX,2015,103750.7751,LUX,PISAMATH,TOT,2015,486.0
1514,Luxembourg,LUX,2015,103750.7751,LUX,PISAREAD,BOY,2015,471.0
1515,Luxembourg,LUX,2015,103750.7751,LUX,PISAREAD,GIRL,2015,492.0
1516,Luxembourg,LUX,2015,103750.7751,LUX,PISAREAD,TOT,2015,481.0
1517,Luxembourg,LUX,2015,103750.7751,LUX,PISASCIENCE,BOY,2015,487.0
1518,Luxembourg,LUX,2015,103750.7751,LUX,PISASCIENCE,GIRL,2015,479.0
1519,Luxembourg,LUX,2015,103750.7751,LUX,PISASCIENCE,TOT,2015,483.0
1520,Latvia,LVA,2015,24830.93429,LVA,PISAMATH,BOY,2015,481.0
1521,Latvia,LVA,2015,24830.93429,LVA,PISAMATH,GIRL,2015,483.0
1522,Latvia,LVA,2015,24830.93429,LVA,PISAMATH,TOT,2015,482.0
1523,Latvia,LVA,2015,24830.93429,LVA,PISAREAD,BOY,2015,467.0
1524,Latvia,LVA,2015,24830.93429,LVA,PISAREAD,GIRL,2015,509.0
1525,Latvia,LVA,2015,24830.93429,LVA,PISAREAD,TOT,2015,488.0
1526,Latvia,LVA,2015,24830.93429,LVA,PISASCIENCE,BOY,2015,485.0
1527,Latvia,LVA,2015,24830.93429,LVA,PISASCIENCE,GIRL,2015,496.0
1528,Latvia,LVA,2015,24830.93429,LVA,PISASCIENCE,TOT,2015,490.0
1529,"Macao SAR, China",MAC,2015,107069.5956,MAC,PISAMATH,TOT,2015,544.0
1530,"Macao SAR, China",MAC,2015,107069.5956,MAC,PISAMATH,BOY,2015,540.0
1531,"Macao SAR, China",MAC,2015,107069.5956,MAC,PISAMATH,GIRL,2015,548.0
1532,"Macao SAR, China",MAC,2015,107069.5956,MAC,PISAREAD,TOT,2015,509.0
1533,"Macao SAR, China",MAC,2015,107069.5956,MAC,PISAREAD,BOY,2015,493.0
1534,"Macao SAR, China",MAC,2015,107069.5956,MAC,PISAREAD,GIRL,2015,525.0
1535,"Macao SAR, China",MAC,2015,107069.5956,MAC,PISASCIENCE,TOT,2015,529.0
1536,"Macao SAR, China",MAC,2015,107069.5956,MAC,PISASCIENCE,BOY,2015,525.0
1537,"Macao SAR, China",MAC,2015,107069.5956,MAC,PISASCIENCE,GIRL,2015,532.0
1538,Mexico,MEX,2015,18284.88284,MEX,PISAMATH,BOY,2015,412.0
1539,Mexico,MEX,2015,18284.88284,MEX,PISAMATH,GIRL,2015,404.0
1540,Mexico,MEX,2015,18284.88284,MEX,PISAMATH,TOT,2015,408.0
1541,Mexico,MEX,2015,18284.88284,MEX,PISAREAD,BOY,2015,416.0
1542,Mexico,MEX,2015,18284.88284,MEX,PISAREAD,GIRL,2015,431.0
1543,Mexico,MEX,2015,18284.88284,MEX,PISAREAD,TOT,2015,423.0
1544,Mexico,MEX,2015,18284.88284,MEX,PISASCIENCE,BOY,2015,420.0
1545,Mexico,MEX,2015,18284.88284,MEX,PISASCIENCE,GIRL,2015,412.0
1546,Mexico,MEX,2015,18284.88284,MEX,PISASCIENCE,TOT,2015,416.0
1547,Netherlands,NLD,2015,50302.06775,NLD,PISAMATH,BOY,2015,513.0
1548,Netherlands,NLD,2015,50302.06775,NLD,PISAMATH,GIRL,2015,511.0
1549,Netherlands,NLD,2015,50302.06775,NLD,PISAMATH,TOT,2015,512.0
1550,Netherlands,NLD,2015,50302.06775,NLD,PISAREAD,BOY,2015,491.0
1551,Netherlands,NLD,2015,50302.06775,NLD,PISAREAD,GIRL,2015,515.0
1552,Netherlands,NLD,2015,50302.06775,NLD,PISAREAD,TOT,2015,503.0
1553,Netherlands,NLD,2015,50302.06775,NLD,PISASCIENCE,BOY,2015,511.0
1554,Netherlands,NLD,2015,50302.06775,NLD,PISASCIENCE,GIRL,2015,507.0
1555,Netherlands,NLD,2015,50302.06775,NLD,PISASCIENCE,TOT,2015,509.0
1556,Norway,NOR,2015,60385.11676,NOR,PISAMATH,BOY,2015,501.0
1557,Norway,NOR,2015,60385.11676,NOR,PISAMATH,GIRL,2015,503.0
1558,Norway,NOR,2015,60385.11676,NOR,PISAMATH,TOT,2015,502.0
1559,Norway,NOR,2015,60385.11676,NOR,PISAREAD,BOY,2015,494.0
1560,Norway,NOR,2015,60385.11676,NOR,PISAREAD,GIRL,2015,533.0
1561,Norway,NOR,2015,60385.11676,NOR,PISAREAD,TOT,2015,513.0
1562,Norway,NOR,2015,60385.11676,NOR,PISASCIENCE,BOY,2015,500.0
1563,Norway,NOR,2015,60385.11676,NOR,PISASCIENCE,GIRL,2015,497.0
1564,Norway,NOR,2015,60385.11676,NOR,PISASCIENCE,TOT,2015,498.0
1565,New Zealand,NZL,2015,37475.17836,NZL,PISAMATH,BOY,2015,499.0
1566,New Zealand,NZL,2015,37475.17836,NZL,PISAMATH,GIRL,2015,491.0
1567,New Zealand,NZL,2015,37475.17836,NZL,PISAMATH,TOT,2015,495.0
1568,New Zealand,NZL,2015,37475.17836,NZL,PISAREAD,BOY,2015,493.0
1569,New Zealand,NZL,2015,37475.17836,NZL,PISAREAD,GIRL,2015,526.0
1570,New Zealand,NZL,2015,37475.17836,NZL,PISAREAD,TOT,2015,509.0
1571,New Zealand,NZL,2015,37475.17836,NZL,PISASCIENCE,BOY,2015,516.0
1572,New Zealand,NZL,2015,37475.17836,NZL,PISASCIENCE,GIRL,2015,511.0
1573,New Zealand,NZL,2015,37475.17836,NZL,PISASCIENCE,TOT,2015,513.0
1574,Peru,PER,2015,12944.82234,PER,PISAMATH,TOT,2015,387.0
1575,Peru,PER,2015,12944.82234,PER,PISAMATH,BOY,2015,391.0
1576,Peru,PER,2015,12944.82234,PER,PISAMATH,GIRL,2015,382.0
1577,Peru,PER,2015,12944.82234,PER,PISAREAD,TOT,2015,398.0
1578,Peru,PER,2015,12944.82234,PER,PISAREAD,BOY,2015,394.0
1579,Peru,PER,2015,12944.82234,PER,PISAREAD,GIRL,2015,401.0
1580,Peru,PER,2015,12944.82234,PER,PISASCIENCE,TOT,2015,397.0
1581,Peru,PER,2015,12944.82234,PER,PISASCIENCE,BOY,2015,402.0
1582,Peru,PER,2015,12944.82234,PER,PISASCIENCE,GIRL,2015,392.0
1583,Poland,POL,2015,26856.03522,POL,PISAMATH,BOY,2015,510.0
1584,Poland,POL,2015,26856.03522,POL,PISAMATH,GIRL,2015,499.0
1585,Poland,POL,2015,26856.03522,POL,PISAMATH,TOT,2015,504.0
1586,Poland,POL,2015,26856.03522,POL,PISAREAD,BOY,2015,491.0
1587,Poland,POL,2015,26856.03522,POL,PISAREAD,GIRL,2015,521.0
1588,Poland,POL,2015,26856.03522,POL,PISAREAD,TOT,2015,506.0
1589,Poland,POL,2015,26856.03522,POL,PISASCIENCE,BOY,2015,504.0
1590,Poland,POL,2015,26856.03522,POL,PISASCIENCE,GIRL,2015,498.0
1591,Poland,POL,2015,26856.03522,POL,PISASCIENCE,TOT,2015,501.0
1592,Portugal,PRT,2015,29668.8592,PRT,PISAMATH,BOY,2015,497.0
1593,Portugal,PRT,2015,29668.8592,PRT,PISAMATH,GIRL,2015,487.0
1594,Portugal,PRT,2015,29668.8592,PRT,PISAMATH,TOT,2015,492.0
1595,Portugal,PRT,2015,29668.8592,PRT,PISAREAD,BOY,2015,490.0
1596,Portugal,PRT,2015,29668.8592,PRT,PISAREAD,GIRL,2015,507.0
1597,Portugal,PRT,2015,29668.8592,PRT,PISAREAD,TOT,2015,498.0
1598,Portugal,PRT,2015,29668.8592,PRT,PISASCIENCE,BOY,2015,506.0
1599,Portugal,PRT,2015,29668.8592,PRT,PISASCIENCE,GIRL,2015,496.0
1600,Portugal,PRT,2015,29668.8592,PRT,PISASCIENCE,TOT,2015,501.0
1601,Russian Federation,RUS,2015,24061.09937,RUS,PISAMATH,BOY,2015,497.0
1602,Russian Federation,RUS,2015,24061.09937,RUS,PISAMATH,GIRL,2015,491.0
1603,Russian Federation,RUS,2015,24061.09937,RUS,PISAMATH,TOT,2015,494.0
1604,Russian Federation,RUS,2015,24061.09937,RUS,PISAREAD,BOY,2015,481.0
1605,Russian Federation,RUS,2015,24061.09937,RUS,PISAREAD,GIRL,2015,507.0
1606,Russian Federation,RUS,2015,24061.09937,RUS,PISAREAD,TOT,2015,495.0
1607,Russian Federation,RUS,2015,24061.09937,RUS,PISASCIENCE,BOY,2015,489.0
1608,Russian Federation,RUS,2015,24061.09937,RUS,PISASCIENCE,GIRL,2015,485.0
